timestamp,price
2025-04-24 00:47:11,610.7219705917088
2025-04-24 01:47:11,608.7079362210576
2025-04-24 02:47:11,611.3111080398238
2025-04-24 03:47:11,614.8875801871123
2025-04-24 04:47:11,613.0298937725095
2025-04-24 05:47:11,606.640664320353
2025-04-24 06:47:11,614.9659914614406
2025-04-24 07:47:11,615.3388769139518
2025-04-24 08:47:11,608.0741308999893
2025-04-24 09:47:11,607.5492190083323
2025-04-24 10:47:11,595.3601994895486
2025-04-24 11:47:11,577.435518652736
2025-04-24 12:47:11,590.9440360135218
2025-04-24 13:47:11,586.3030350914535
2025-04-24 14:47:11,571.417850752645
2025-04-24 15:47:11,558.9777615575015
2025-04-24 16:47:11,567.8290561536734
2025-04-24 17:47:11,554.6346890570843
2025-04-24 18:47:11,558.7021509044379
2025-04-24 19:47:11,544.8348126877522
2025-04-24 20:47:11,574.937454848641
2025-04-24 21:47:11,577.6362167108382
2025-04-24 22:47:11,593.3182180084257
2025-04-24 23:47:11,600.2177979948644
2025-04-25 00:47:11,599.9502378717449
2025-04-25 01:47:11,594.1820688165167
2025-04-25 02:47:11,589.2209152854559
2025-04-25 03:47:11,593.5256121364072
2025-04-25 04:47:11,585.2373490514234
2025-04-25 05:47:11,581.6022763241766
2025-04-25 06:47:11,561.4019866929458
2025-04-25 07:47:11,570.87165838508
2025-04-25 08:47:11,557.6015362237998
2025-04-25 09:47:11,557.7800104503092
2025-04-25 10:47:11,555.4244901961832
2025-04-25 11:47:11,561.7801936805106
2025-04-25 12:47:11,573.731307699699
2025-04-25 13:47:11,591.4511648422001
2025-04-25 14:47:11,579.9506276202138
2025-04-25 15:47:11,584.9125802482151
2025-04-25 16:47:11,578.0773098694835
2025-04-25 17:47:11,588.5735401725307
2025-04-25 18:47:11,600.0094048682788
2025-04-25 19:47:11,600.110649673819
2025-04-25 20:47:11,603.0252538581485
2025-04-25 21:47:11,633.3807935667297
2025-04-25 22:47:11,654.5763962954446
2025-04-25 23:47:11,659.7517229953837
2025-04-26 00:47:11,659.3104296485093
2025-04-26 01:47:11,656.9619299337431
2025-04-26 02:47:11,665.0125661985119
2025-04-26 03:47:11,675.2579414370539
2025-04-26 04:47:11,699.1926019796773
2025-04-26 05:47:11,691.673880653985
2025-04-26 06:47:11,653.8481113817732
2025-04-26 07:47:11,648.6591909370958
2025-04-26 08:47:11,665.0764702443718
2025-04-26 09:47:11,664.5245981348222
2025-04-26 10:47:11,676.0599221556056
2025-04-26 11:47:11,681.6372938636448
2025-04-26 12:47:11,673.8140727294663
2025-04-26 13:47:11,648.7671597401966
2025-04-26 14:47:11,668.4334230126551
2025-04-26 15:47:11,668.7119239343865
2025-04-26 16:47:11,660.985268545877
2025-04-26 17:47:11,660.4020482155443
2025-04-26 18:47:11,669.6711863914837
2025-04-26 19:47:11,671.1471072444838
2025-04-26 20:47:11,681.3283892809791
2025-04-26 21:47:11,676.3887008148482
2025-04-26 22:47:11,675.4114045911713
2025-04-26 23:47:11,676.7300277965709
2025-04-27 00:47:11,667.6025275915548
2025-04-27 01:47:11,638.358855517039
2025-04-27 02:47:11,633.2262836850018
2025-04-27 03:47:11,643.5578077598121
2025-04-27 04:47:11,652.0069169058555
2025-04-27 05:47:11,655.496326641416
2025-04-27 06:47:11,647.9077871696886
2025-04-27 07:47:11,634.2772278530964
2025-04-27 08:47:11,634.9454768849013
2025-04-27 09:47:11,640.4777305545134
2025-04-27 10:47:11,629.2119791721417
2025-04-27 11:47:11,633.4053580900957
2025-04-27 12:47:11,630.5781035889066
2025-04-27 13:47:11,641.9416982929363
2025-04-27 14:47:11,649.6680966783233
2025-04-27 15:47:11,642.7875271615763
2025-04-27 16:47:11,621.130271469691
2025-04-27 17:47:11,603.0785984279375
2025-04-27 18:47:11,589.2234595405514
2025-04-27 19:47:11,581.1879972780579
2025-04-27 20:47:11,585.6147386270661
2025-04-27 21:47:11,597.0938233887257
2025-04-27 22:47:11,601.6735401412078
2025-04-27 23:47:11,569.7945666214346
2025-04-28 00:47:11,585.7866816173267
2025-04-28 01:47:11,587.9924972212082
2025-04-28 02:47:11,577.3736777543521
